Date,Open,High,Low,Close,Volume,MACD,MACD_Signal,RSI,TR,ATR,MFI,BB_Middle,BB_Std,BB_Upper,BB_Lower,SO_%K,SO_%D,+DI,-DI,DX,ADX,MACD_Histogram,Cumulative_TP_Volume,Cumulative_Volume,VWAP,MFM,MFV,CMF,Fib_23.6,Fib_38.2,Fib_50.0,Fib_61.8,Fib_76.4,ROC,PSAR,sentiment_score,has_sentiment
2011-12-27,68.5944,72.5417,68.5944,72.5417,527,-1.4173668493842797,-1.5865961727101918,42.675089859492445,3.9473000000000127,1.7856928571428585,24.507315570282685,72.18323000000001,1.9425208963453722,76.06827179269075,68.29818820730927,58.22762890168411,31.778522665035457,34.38641263695164,19.29783157397886,28.106162775968883,12.153021916726685,0.16922932332591212,4510047.8286000015,52766,85.47261169313576,1.0,527.0,-0.04996666068898404,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,-1.8980271877011543,68.5067,0.0,0
2011-12-28,71.1382,73.3312,69.8225,73.3312,986,-1.149858452301416,-1.4992486286284366,45.783256644461204,3.5086999999999904,2.023778571428572,32.31411428864307,72.15282499999999,1.9181943979406941,75.98921379588138,68.3164362041186,69.62061849719313,49.36721647401765,33.1275654804132,16.408133300862236,33.75228893686453,12.826944157114866,0.34939017632702063,4582352.391800001,53752,85.24989566527759,1.0,986.0,0.03206198467734285,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,-0.4760999972856419,68.5874,0.0,0
2011-12-29,71.9277,76.5767,71.9277,76.5767,629,-0.6682680163840473,-1.3330525061795586,57.65304638650576,4.649000000000001,2.2493357142857158,38.364932640315615,72.31437000000001,2.1464226069148777,76.60721521382976,68.02152478617026,100.0,75.94941579962575,40.11184254398916,11.977504469573546,54.01169276913793,15.837352134096761,0.6647844897955113,4630519.136100002,54381,85.14957680255975,1.0,629.0,0.0974826817887058,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,6.075427893859061,68.5944,0.0,0
2012-01-01,75.4364,77.103,74.6469,77.103,599,-0.24135393677489958,-1.1147127922986269,59.799147551502074,2.456099999999992,2.4059714285714295,43.14876508924155,72.50223000000001,2.3918366867109246,77.28590337342186,67.71855662657816,100.0,89.87353949906439,39.062926765547594,11.197734208932529,55.44135714960778,19.74796703284328,0.8733588555237273,4676703.833100001,54980,85.06191038741363,1.0,599.0,0.15605635161147724,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,10.844991252068382,69.07333799999999,0.0,0
2012-01-02,77.3661,80.0853,77.3661,78.945,751,0.2428135493778285,-0.8432075239633359,68.96565279899362,2.9823000000000093,2.3871642857142867,51.0361340127445,72.76099500000001,2.783980400618483,78.32895580123697,67.19303419876304,90.15165909522732,96.71721969840911,43.04479612690489,11.285954943552264,58.45463307173346,21.886731246348127,1.0860210733411644,4735991.528100002,55731,84.97948230069444,0.1612974404236465,121.13437775815852,0.17428790867960126,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,13.923995832383298,69.71571096,0.0,0
2012-01-03,79.8222,80.3485,78.2433,78.2433,1987,0.5634038755729591,-0.5618852440560769,77.34842472569701,2.1051999999999964,2.337042857142858,45.20800378252854,72.9145,3.000228500070137,78.91495700014028,66.91404299985973,82.22229728588563,90.79131879370432,44.77239246178013,2.9490870636274162,87.64042065352444,27.87670046153554,1.125289119629036,4891460.965200001,57718,84.7475824734052,-1.0,-1987.0,0.06822643220650955,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,8.648011397562195,70.752669864,0.0,0
2012-01-04,76.7521,76.7521,73.8575,75.8749,367,0.6192258818446845,-0.32566301887592464,68.29256085285759,4.385800000000003,2.5626,47.77188843104968,72.980285,3.052164260130393,79.08461352026077,66.87595647973922,61.94008899022467,78.10468179044588,40.83157730430031,12.469199808230483,53.21193992385891,31.40292469011639,0.9448889007206092,4919307.053500001,58085,84.69152196780583,0.39390589373315626,144.56346300006834,0.0771228728660456,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,6.922077482850162,71.90416948032,0.0,0
2012-01-05,76.7521,76.7521,75.2609,75.2609,91,0.606924309757332,-0.1391455531492733,60.22095271687444,1.491199999999992,2.474885714285714,46.29754555061051,73.01536999999999,3.0752153523395194,79.16580070467903,66.86493929532095,56.71637981640456,66.95958869750497,35.69630920908326,12.91113009547339,46.875909201565165,33.58840358782843,0.7460698629066054,4926155.795400001,58176,84.67677041047857,-1.0,-91.0,0.05346410536819703,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,7.116028641737758,72.91748914268159,0.0,0
2012-01-08,74.1206,74.1206,71.4014,72.8048,3622,0.39444160444949716,-0.03242812162951919,55.32979942361778,3.8595000000000113,2.581392857142858,37.92804778798002,72.95835000000001,3.067630408071976,79.09361081614396,66.82308918385606,35.82069235415731,51.492387053595515,34.223495067723675,23.057872964484872,19.49258980155733,34.75302460557961,0.42686972607901635,5189854.781000001,61798,83.98095053237971,0.03221535745807921,116.68402471316288,0.060869996896848945,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,3.7500017813042894,80.3485,0.0,0
2012-01-09,72.8048,74.2083,72.8048,74.2083,146,0.3354316033741185,0.04114382337120835,60.975419864308755,1.403499999999994,2.6252500000000003,39.58395612326549,72.984665,3.0764096143114354,79.13748422862288,66.83184577137713,47.761206727865144,46.766092966142345,33.890377787149525,22.67267063000806,19.83221815488066,35.941904791425316,0.2942877800029101,5200689.192800001,61944,83.9579167118688,1.0,146.0,0.06968283261410636,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,5.09319250721194,80.169558,0.0,0
2012-01-10,75.6118,75.6118,74.1206,74.1206,493,0.27838010277805836,0.08859107925257836,60.9757589576185,1.4912000000000063,2.719228571428572,39.15612000319484,73.081155,3.0804608888719764,79.24207677774395,66.92023322225604,47.015084098314624,43.53232772677902,36.40580837002092,21.65871623254498,25.397766085945467,37.31458138396577,0.18978902352548,5237230.648600001,62437,83.8802416611945,-1.0,-493.0,0.08691847053558728,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,6.155752085645731,79.99419483999999,0.0,0
2012-01-11,74.1206,76.6644,74.1206,76.6644,726,0.4334334273506215,0.157559548872187,65.06563914153861,2.5438000000000045,2.6315071428571435,38.18849065032573,73.43641,3.0625720722606573,79.56155414452131,67.31126585547868,68.65689419011241,54.477728338764074,34.52394201041773,22.380710673676983,21.339610671474794,37.51020788365651,0.2758738784784345,5292889.0030000005,63163,83.79730226556687,1.0,726.0,0.17087598399061527,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,9.66125114790116,79.8223389432,0.0,0
2012-01-12,77.9801,79.2959,75.4364,79.2959,579,0.759894767943365,0.2780265926864226,71.59996716706493,3.859499999999997,2.794407142857143,44.84986566193047,73.936395,3.1656062067621233,80.26760741352425,67.60518258647576,91.0448269114607,68.90560173329591,39.23781430766048,21.07602685977351,30.11213860093741,38.602691545661045,0.48186817525694237,5338801.329100001,63742,83.75641381036053,1.0,579.0,0.1929530417978215,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,9.31078262571734,79.653920164336,0.0,0
2012-01-16,77.717,77.717,76.0504,77.103,176,0.8320773593713824,0.38883674602341456,64.96355224178676,3.245500000000007,2.9949000000000012,42.38068381587603,74.190775,3.2072547058646346,80.60528441172927,67.77626558827073,72.38835810483147,77.3633597354682,36.611048305929614,19.665097332131317,30.112138600937406,40.27006188557102,0.4432406133479678,5352371.4571,63918,83.73809344941957,0.2631705268210688,46.31801272050811,0.18285009751153392,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,5.143513265840459,79.48886976104929,0.0,0
2012-01-17,75.6118,75.8749,71.9277,75.5241,1681,0.7531961719218572,0.4617086312031031,56.48861272833286,5.175299999999993,3.0826142857142855,34.64141419153819,74.41884,3.126801226476682,80.67244245295336,68.16523754704664,54.16682500475015,72.53333667368078,30.08137805109764,28.658420728231626,2.422475650983603,38.43551280521492,0.29148754071875405,5479327.4692,65599,83.52760665863809,0.8222537494933153,1382.208552898263,0.19286823523373395,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,-1.3745695492231946,79.3271203658283,0.0,0
2012-01-19,74.0329,77.3661,72.8048,77.3661,1211,0.8297514105648531,0.5353171870754532,58.394045177101084,4.561300000000003,3.157800000000001,36.014210233015056,74.77409,3.031729753249478,80.83754950649896,68.71063049350104,66.66629410647029,64.40715907201731,30.952380952380988,27.976077377559438,5.05070666902098,36.385399786083234,0.29443422348939996,5573017.8163,66810,83.41592301002844,1.0,1211.0,0.263531983566344,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,0.3412318586825527,79.16860595851175,0.0,0
2012-01-22,76.3135,76.3135,73.3312,73.3312,954,0.5584023649368248,0.5399342226477275,43.46290037343343,4.0349000000000075,3.1139357142857156,30.49137935537196,74.931985,2.856685298010563,80.64535559602112,69.21861440397888,21.569000011176794,47.46737304079908,23.943745971450937,28.37016086670292,8.461258511902399,33.13179733913784,0.018468142289097322,5642975.7811,67764,83.27394753999174,-1.0,-954.0,0.18150010587663584,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,-7.111026664133255,79.01326183934151,0.0,0
2012-01-23,72.8048,73.9452,72.454,73.2434,940,0.33243941049963155,0.49843526021810836,42.086183422731814,1.4912000000000063,3.045014285714288,25.38159958657866,75.06356,2.7037431385709856,80.47104627714197,69.65607372285803,20.587676453822997,36.27432352382336,23.251122443713644,31.069992634329658,14.393795450227081,30.199828646324935,-0.1659958497184768,5711824.5771,68704,83.1367107752096,0.05874463519312931,55.21995708154155,0.1812363414983531,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,-6.3901957100480296,78.86102460255468,0.0,0
2012-01-25,72.8048,73.682,72.3663,73.682,331,0.18660245861296687,0.4360686998970801,38.549634928508674,1.3157000000000068,2.9259714285714304,22.7678581764728,75.256535,2.4342892978349697,80.12511359566994,70.38795640433005,25.489823518235017,22.54883332774494,16.91672606899786,32.54816471208585,31.601077847857578,28.281717558905232,-0.2494662412841132,5736213.3191,69035,83.09137856304773,1.0,331.0,0.23223482102833945,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,-2.890152079277857,78.71183211050358,0.0,0
2012-01-26,72.454,72.8048,72.454,72.8048,306,0.0002401463528798331,0.34890298918824003,38.25748252171022,1.2280000000000086,2.8633142857142886,26.320697007111264,75.401265,2.1715661877223806,79.74439737544476,71.05813262455523,17.776933307999286,21.284811093352435,16.63032849046062,33.260407519757315,33.33299998999964,24.402616082939172,-0.3486628428353602,5758491.5879,69341,83.04598416377034,1.0,306.0,0.25617637634029367,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,-3.263447553776272,78.56562346829351,0.0,0
2012-01-29,72.1908,72.8048,72.1908,72.8048,372,-0.14577294896602666,0.24996780155738668,42.61601142917616,0.6140000000000043,2.5939000000000028,27.194064424022088,75.41442,2.1540580047903113,79.72253600958064,71.10630399041938,17.776933307999286,20.3478967114112,18.357630264411576,25.36252636680562,16.022120326514084,21.746200397414544,-0.39574075052341334,5785574.973499999,69713,82.99133552565517,1.0,372.0,0.2493732453042841,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,0.0,78.42233899892764,0.0,0
2012-01-31,74.1206,74.1206,73.8575,73.8575,107,-0.17453337465499885,0.16506756631490957,46.6943978593906,1.3157999999999959,2.581371428571432,28.107358667573337,75.44073499999999,2.1303532769240907,79.70144155384817,71.18002844615181,31.11153334600043,22.221799987333004,22.087649975649708,25.485622260592354,7.142607866174945,18.90810744488667,-0.33960094096990845,5793477.726,69820,82.97733781151533,-1.0,-107.0,0.19499180907217467,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,-0.4727234015601927,78.2819202189491,0.057479999999999996,1
2012-02-01,73.682,73.682,72.9803,72.9803,187,-0.26505355575427814,0.07904334190107204,50.44659443118374,0.877200000000002,2.3683500000000026,40.09159728144315,75.260915,2.1806121287565534,79.6221392575131,70.8996907424869,14.285714285714256,21.058060313238,24.074325404365307,18.783420645476472,12.345270683940617,18.39758465077119,-0.3440968976553502,5807125.0421,70007,82.9506341094462,-1.0,-187.0,0.14828672649249344,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,-1.5384387066483494,78.14430981457012,0.02395,1
2012-02-02,73.068,74.5592,73.068,74.5592,286,-0.20700123546734517,0.0218344264273886,50.88503387291229,1.5789000000000044,2.3808785714285747,41.137629389343246,75.133725,2.1413460687580312,79.41641713751606,70.85103286248393,35.714285714285744,27.037177782000146,26.316215802689886,18.68457922195584,16.958892785237246,18.19234712436809,-0.22883566189473376,5828448.973300001,70293,82.91649201627474,1.0,286.0,0.13087758036777267,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,-2.7459942293946034,78.00945161827872,0.0,0
2012-02-05,73.682,73.682,72.2785,72.7171,775,-0.30610780805773175,-0.04375402046963547,46.74792038371529,2.28070000000001,2.437271428571432,39.82217351401088,74.82233,2.0065264445648756,78.83538288912975,70.80927711087024,10.713607122499393,20.237869040833136,21.594112854538725,20.566031100352234,2.4385157585953277,16.552400672414507,-0.2623537875880963,5884804.725800001,71068,82.80526714977206,-0.3749910936943277,-290.618097613104,0.10382577510598162,80.87645359999999,78.6634732,76.8749,75.0863268,72.8733464,-8.296519744400404,77.87729058591314,0.0,0
2012-02-06,72.7171,72.7171,72.2785,72.2785,408,-0.4152550337845895,-0.11805422313262628,38.738683222669,0.4386000000000081,2.2869000000000037,32.22308639106819,74.52409,1.9123685019536714,78.34882700390735,70.69935299609266,4.760999972856225,17.062964269880457,19.726329466589196,21.918317372862788,5.2635526355262945,15.404110812703902,-0.29720081065196324,5914294.353800001,71476,82.74517815490515,-1.0,-408.0,0.23051140520427682,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,-6.25721437557553,77.74777277419489,0.0,0
2012-02-07,71.9277,73.068,71.9277,72.8048,611,-0.45405294529383866,-0.18525396756486878,31.31315457649373,1.1402999999999963,2.0926714285714323,32.13017025102336,74.370585,1.9214291173297164,78.21344323465944,70.52772676534057,15.15036360181713,10.208323565724255,13.772894523063457,23.952637435403776,26.98369614389373,15.180650637200781,-0.2687989777289699,5958778.086600001,72087,82.66092480752425,0.5383670963781487,328.9422958870489,0.23966253004480934,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,-3.6005725324763933,77.62084531871099,0.0,0
2012-02-08,72.8048,73.7697,72.8048,73.7697,140,-0.40230369709972535,-0.22866391347184012,39.67385580014997,0.9649000000000001,1.9297714285714318,34.06153787627544,74.29602500000001,1.9139807692693762,78.12398653853877,70.46806346146126,33.87025595763456,17.92720651076931,17.5327944094045,25.97457878061053,19.403112052610485,14.415720169463144,-0.17363978362788524,5969105.844600001,72227,82.64369065031084,1.0,140.0,0.25526686681997157,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,-4.6485476196939,77.49645641233677,0.0,0
2012-02-09,72.8048,73.682,72.8048,73.682,327,-0.3641707682057529,-0.2557652844186227,43.71249718408892,0.9649000000000001,1.6290285714285753,41.15679338360246,74.339885,1.8878827743704223,78.11565054874085,70.56411945125915,32.25764930862019,27.0927562893573,20.769608530938648,12.692928300827825,24.136485140730613,15.966720847302216,-0.10840548378713022,5993199.858600002,72554,82.60330041899829,1.0,327.0,0.3530188472456543,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,0.47837755280154515,77.37455528409004,0.0,0
2012-02-12,72.8048,73.9452,72.6294,73.9452,1333,-0.30914843624374555,-0.26644191478364726,36.913260036266,1.3157999999999959,1.3972071428571462,41.89106455280608,74.32673,1.8897636524740162,78.10625730494803,70.54720269505196,46.00072962743392,37.37621163122956,17.93782494670483,14.798910070600007,9.588356549440782,16.29083869590363,-0.04270652146009829,6091768.810200002,73887,82.44709908644283,1.0,1333.0,0.41732150389133865,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,0.9581750710644314,77.25509217840823,0.02036,1
2012-02-13,73.9452,76.8398,72.9803,76.8398,663,-0.03160845039039373,-0.21947522190499658,64.70519204010122,3.859499999999997,1.384678571428574,54.381525726111015,74.46269,1.970255866339061,78.40320173267811,70.52217826732188,100.0,59.419459645351374,33.031905290036256,14.9328106058652,37.73418511109665,18.381762024417505,0.18786677151460285,6142713.597600002,74550,82.39723135613684,1.0,663.0,0.5068992587281645,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,4.2857142857142785,77.13801833484007,0.012216,1
2012-02-14,76.3135,76.3135,75.4364,75.4364,335,0.07424548098062189,-0.1607310813278729,58.27834568982443,1.4033999999999907,1.3784071428571443,59.91033589388608,74.40129,1.9164308992173642,78.23415179843474,70.56842820156527,71.42973473667084,72.4768214547016,33.182192696538884,10.45513195873083,52.0817005106281,21.07375524301758,0.23497656230849479,6167984.791600002,74885,82.36609189557323,-1.0,-335.0,0.4332938680237381,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,3.6145968397688146,77.02328596814327,0.00509,1
2012-02-15,75.4364,75.4364,73.9452,73.9452,136,0.03737724509205975,-0.12110941604388638,50.92040844873409,1.4912000000000063,1.3909428571428586,56.090971837413086,74.133755,1.5321253203780534,77.1980056407561,71.0695043592439,41.072046578856295,70.83392710517572,32.88314195920539,17.568247642914397,30.355743294823963,20.98480277494375,0.15848666113594612,6178041.338800002,75021,82.35082628597328,-1.0,-136.0,0.3869200036327917,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,1.5663802386655818,76.91084824878041,0.0,0
2012-02-16,73.9452,74.5592,73.068,74.5592,963,0.05704598056291843,-0.08547833672252542,56.25017812865165,1.4912000000000063,1.4097428571428583,65.56260262137405,74.006565,1.369629100879199,76.7458232017584,71.26730679824159,53.571792105209695,55.357857806912286,32.444620092823335,21.77854117265564,19.670706523262456,20.008924670176807,0.14252431728544385,6249841.848400002,75984,82.25207738997686,1.0,963.0,0.4376556197790278,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,0.9500727752767186,76.8006592838048,0.0,0
2012-02-21,73.3312,74.5592,73.3312,74.5592,127,0.0718058618513453,-0.054021497007751274,56.25017812865165,1.2280000000000086,1.4536000000000016,65.56260262137405,73.95832,1.3297751090440324,76.61787021808807,71.29876978191193,53.571792105209695,49.4052102630919,31.465720575516865,19.82811148675215,22.688125688556553,20.485067910322698,0.12582735885909657,6259310.866800003,76111,82.2392409349503,1.0,127.0,0.3829475033633454,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,2.163460550312899,76.6926740981287,0.0,0
2012-02-23,74.1206,74.5592,74.1206,74.5592,59,0.08255157098784593,-0.02670688340863183,52.70256738124033,0.4386000000000081,1.3909428571428595,64.96302853857202,73.817975,1.0748780307191017,75.9677310614382,71.66821893856181,53.571792105209695,53.571792105209695,26.12616313702928,20.72129901608368,11.537154570466852,20.798964103486405,0.10925845439647777,6263709.859600003,76170,82.23329210450312,1.0,59.0,0.3070025807003725,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,0.0,76.58684861616614,0.0,0
2012-02-26,73.068,75.0855,73.068,74.0329,768,0.04804576964478713,-0.011756352797948039,54.16666666666666,2.0174999999999983,1.4723928571428593,59.32501184485516,73.85306,1.069592065573766,75.99224413114753,71.71387586885247,42.85743368416763,50.000339298195684,24.680912993911694,20.42593446042644,9.433109990212877,20.590952625362995,0.05980212244273517,6320567.1268000025,76938,82.15143526995766,-0.043469640644360936,-33.3846840148692,0.41357744400922364,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,1.8094781007493363,76.48313964384282,0.0,0
2012-02-27,72.8926,74.296,72.8926,74.296,790,0.0414518139527047,-0.0011147194478174933,48.83698322639943,1.4034000000000049,1.459857142857145,62.15006544034679,73.90569,1.0638962340089106,76.03348246801782,71.77789753198219,48.21359500010194,48.21427359649309,20.600841569625143,21.459536158136807,2.041576026895457,19.52542999976715,0.04256653340052219,6379260.966800002,77728,82.07159539419517,1.0,790.0,0.5018771624843835,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,2.7912864821489274,76.38150485096597,0.0,0
2012-02-28,74.1206,76.0504,74.1206,76.0504,618,0.1757653607585894,0.034261296593463886,64.84409095362358,1.9298000000000002,1.4347928571428585,72.19954633855504,74.02411,1.1647205804065295,76.35355116081305,71.69466883918693,83.92948026302393,58.33350298243118,29.694679670036873,17.90402795824185,24.77094925323164,21.1206038208126,0.1415040641651255,6426260.114000002,78346,82.02409968600824,1.0,618.0,0.5172311797077732,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,4.457947827615756,76.28190275394665,0.0,0
2012-02-29,75.8749,76.2258,75.4364,75.5241,451,0.23700970243547204,0.07481097776186552,64.34151687081328,0.7894000000000005,1.459850000000001,71.57170617957416,74.160075,1.1735782008686377,76.50723140173729,71.81291859826273,73.21512184198217,68.45273236836935,30.043204047382506,17.596719819550934,26.126163137029263,22.61079028520567,0.16219872467360652,6460321.483100002,78797,81.98689649479043,-0.7778059285533366,-350.79047377755484,0.43984232661606615,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,2.378212192810875,71.4014,0.0,0
2012-03-01,76.1381,77.8047,75.8749,77.8047,372,0.46422040087250593,0.1526928623839936,69.12783001905171,2.2805999999999926,1.5413000000000008,70.70560260292638,74.41006999999999,1.3834548885047493,77.17697977700949,71.64316022299049,100.0,85.71486736833538,34.1464997080386,16.666821143561563,34.3997957061816,23.14051168251195,0.31152753848851233,6489264.831500001,79169,81.96724515277447,1.0,372.0,0.43984232661606615,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,5.595260714964299,71.49788799999999,0.0,0
2012-03-04,76.3135,76.8398,76.3135,76.6644,442,0.5459801173018235,0.2313503133675596,60.92743731644157,1.491199999999992,1.5788928571428573,65.69026894471307,74.550415,1.4644513415848806,77.47931768316977,71.62151231683023,77.9664946959597,83.7272055126473,30.15901739464808,16.269990273473738,29.914546570657286,23.891328433801004,0.3146298039342639,6523150.496300002,79611,81.93780377460403,0.3334600038001182,147.38932167965226,0.4507750344358261,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,3.677317797504099,71.75016047999999,0.0,0
2012-03-05,77.8047,77.8047,75.9626,77.4538,428,0.6667869593213567,0.318437642558319,63.52209825909887,1.842100000000002,1.6415500000000003,70.64679427271024,74.77409,1.5510863788431821,77.87626275768636,71.67191724231364,93.21971673139728,90.395403809119,33.20642076086619,15.648972878420667,35.93758349810281,24.73426403075616,0.34834931676303765,6556300.722700002,80039,81.91382604355378,0.6190217686336297,264.9413169751935,0.4849959807751562,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,0.7990650678424518,71.99234206079998,0.0,0
2012-03-06,77.6293,77.6293,76.7521,77.3661,225,0.7468414713387119,0.4041184083143976,62.4203960410419,0.877200000000002,1.6102214285714294,61.83597197752953,74.914435,1.6541799349323574,78.22279486986471,71.60607513013528,91.07102868426958,87.41908003720887,32.68494572618666,15.953440298805404,34.399795706181614,26.50650968480908,0.3427230630243143,6573708.095200001,80264,81.90107763380844,0.39990880072960083,89.9794801641602,0.46830399752286905,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,2.558048899470278,72.22483637836798,0.0,0
2012-03-11,77.1907,77.6293,76.1381,77.6293,270,0.8220472403399128,0.48770417471950067,53.54356861372187,1.4912000000000063,1.4410571428571441,59.27736885400138,75.160045,1.675294778610026,78.51063455722004,71.80945544277995,96.42922578937733,93.57332373501474,22.174197513729933,20.86959969863395,3.0308613542144673,24.02770084503178,0.33434306562041216,6594668.006200002,80534,81.88675598132468,1.0,270.0,0.5525118589598174,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,4.982203036843502,72.44803092323326,0.0,0
2012-03-12,77.1907,77.3661,77.1907,77.1907,192,0.8366130452230038,0.5574859488202013,58.62055409774844,0.4385999999999939,1.3721428571428587,60.74363684603466,75.405655,1.5884353773035675,78.58252575460713,72.22878424539286,87.5002544736469,91.66683631576461,23.287870900572543,21.917751171264975,3.0308613542144656,20.524069476716523,0.27912709640280253,6609488.620600002,80726,81.87558680722447,-1.0,-192.0,0.5887651088555277,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,3.5294101868045833,72.66229768630393,0.0,0
2012-03-13,75.6995,77.1907,75.6995,77.1907,375,0.8384909488183183,0.6136869488198248,68.68688031875088,1.4912000000000063,1.3721428571428587,62.222406473391615,75.62495,1.5113525658899365,78.64765513177987,72.60224486822013,87.5002544736469,90.47657824555705,23.287870900572543,21.917751171264975,3.0308613542144656,18.572292195244415,0.22480399999849354,6638435.133100002,81101,81.85392452744112,1.0,375.0,0.6092894343273333,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,3.5294101868045833,72.86799377885177,0.0,0
2012-03-14,75.6995,76.7521,75.4364,75.4364,291,0.6904626288565936,0.6290420848271786,54.46448565786529,1.7543000000000006,1.3909357142857155,51.12613440238799,75.708285,1.4483066170989471,78.6048982341979,72.8116717658021,51.78640499989835,75.5956379823974,22.973229737432597,18.468040527702296,10.87126234525822,17.943760468244115,0.06142054402941499,6660387.125500002,81392,81.83098001646356,-1.0,-291.0,0.552224218333506,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,1.176514769471778,73.06546202769769,0.0,0
2012-03-15,74.5592,74.7346,73.3312,74.7346,334,0.5106334593269679,0.6053603597271365,50.833174995249834,2.1052000000000106,1.4535928571428585,47.88627940783059,75.76091500000001,1.388696517289714,78.53830803457944,72.98352196542058,37.49923657905988,58.92863201753505,21.982968310049415,28.016785993326902,12.067694666391676,17.185158252375192,-0.09472690040016862,6685348.481900002,81726,81.80197834104204,1.0,334.0,0.5525659573731555,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,0.9478218467735324,73.25503154658978,0.0,0
2012-03-18,74.7346,76.2258,74.5592,76.0504,126,0.46888657768037945,0.5780656033177851,56.296340083433236,1.6666000000000025,1.5413071428571439,49.12453403432008,75.866175,1.3220094270210583,78.51019385404211,73.22215614595788,64.28615052625145,51.19059736840324,27.6425853751222,26.422378037194804,2.2569280748822425,16.522284931262007,-0.10917902563740567,6694930.832300002,81852,81.79312456995555,0.7895115804632064,99.478459138364,0.48143294666226566,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,2.3613653494131444,73.3312,0.0,0
2012-03-19,76.3135,77.3661,74.8223,77.3661,210,0.5357915954480887,0.5696108017438459,63.19431249604159,2.5438000000000045,1.5789000000000013,59.15284479860276,75.89249,1.3474039240823583,78.58729784816471,73.19768215183528,91.07102868426958,64.28547192986031,32.14308334011919,21.03136903630922,20.896716011570362,17.34111393278754,-0.03381920629575719,6711177.713300002,82062,81.7817956337891,1.0,210.0,0.45016153090587674,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,1.730036922882729,73.3312,0.0,0
2012-03-20,75.8749,76.6644,74.296,76.6644,230,0.526128101158406,0.560914261626758,59.060582411360535,3.0700999999999965,1.6979500000000007,48.457839047999435,75.95389,1.353492113367605,78.66087422673522,73.24690577326479,74.50989158377118,76.62235693143076,29.889404449903832,21.032926259817533,17.39213045956584,18.437582106549712,-0.03478616046835192,6728810.525300002,82292,81.76749289481361,1.0,230.0,0.5328221169386993,76.9359708,75.4760146,74.29605000000001,73.1160854,71.6561292,1.5098491739722768,73.51013999999999,0.0,0
